default,student,balance,income
0,0,1608.68,40078.22
0,0,1160.13,32978.66
0,0,621.15,15546.77
0,1,1367.43,23617.61
0,1,909.10,7283.76
0,0,524.42,41535.32
0,0,654.49,12696.80
0,1,1010.58,20982.97
0,1,130.15,15174.67
0,0,150.66,42800.70
0,0,584.84,41447.41
0,1,771.30,15594.01
0,0,1363.48,35359.75
0,1,414.81,18832.03
0,1,1647.00,16614.80
0,1,562.84,19669.77
0,0,843.70,50891.67
0,0,455.38,36590.55
0,0,459.42,49958.76
0,0,967.72,31641.68
0,0,84.34,42333.53
0,0,530.60,59740.21
0,0,1369.93,49089.82
0,0,692.16,39199.45
0,1,564.64,24342.03
0,1,1251.19,11229.64
0,0,378.45,30562.10
0,1,0.00,24000.33
0,0,0.00,37361.54
0,0,820.49,35951.12
0,1,246.87,16209.54
0,0,1490.14,35882.76
0,0,421.04,17137.17
0,0,1147.57,32012.77
0,1,1087.92,18053.08
0,0,295.15,48387.47
0,0,543.79,51964.75
0,1,1002.44,14152.67
0,0,809.48,51608.54
0,0,659.75,50536.90
0,1,1627.77,23516.64
0,0,751.63,50562.50
0,1,625.77,23122.61
0,1,486.22,20289.67
0,0,1302.13,64016.76
0,1,1233.74,15480.21
0,1,1220.28,11573.85
0,0,982.51,62140.93
0,1,306.04,13190.83
0,1,806.70,19269.68
0,0,789.33,36183.66
0,1,1481.57,23170.56
0,0,1228.79,59100.85
0,0,464.94,58247.12
0,0,958.05,15052.45
0,1,0.00,21294.15
0,0,1523.93,58551.36
0,0,0.00,50633.79
0,0,387.76,34086.39
0,0,1194.21,45588.18
0,1,1430.82,10766.94
0,1,1251.99,18922.03
0,1,207.93,19078.89
0,0,1596.39,34190.19
0,0,0.00,33769.60
0,0,1213.35,39344.12
0,0,407.26,40524.34
0,0,786.59,43014.22
0,1,695.48,14030.36
0,1,1113.24,19139.27
0,1,717.21,20627.82
0,0,374.93,39167.97
0,1,270.60,15728.91
0,1,1334.78,20468.44
0,0,280.61,35494.60
0,0,143.92,41626.69
0,0,1027.05,44268.96
0,0,127.55,33070.50
1,0,1809.41,33453.41
0,0,1626.39,61438.09
0,0,628.88,48380.51
0,1,385.35,22395.88
0,0,754.00,29020.73
0,0,650.25,33475.74
0,0,232.76,58488.79
0,0,1005.62,43471.78
0,0,82.43,29761.54
0,1,41.39,18664.90
0,0,510.66,25855.92
0,0,1588.92,54043.01
0,1,1127.44,23495.57
0,1,1242.72,23037.41
0,0,1730.11,48766.80
0,0,915.46,33887.76
0,0,65.33,31992.24
0,0,180.17,21403.08
0,0,989.26,48055.41
0,0,314.99,51112.94
0,0,607.28,36487.99
0,1,724.44,15835.63
0,0,832.22,44053.26
0,1,794.15,12519.77
0,0,1806.71,39082.79
0,0,394.50,29642.91
0,0,108.00,44764.29
0,0,806.55,27622.90
0,0,845.08,38410.84
0,0,659.81,39712.96
0,0,1248.83,39317.90
0,0,852.52,34237.65
0,0,878.93,47228.34
0,1,819.91,16585.03
0,0,0.00,34213.49
0,0,620.68,34549.09
0,0,917.86,49353.95
0,0,539.44,26164.84
0,0,747.14,42318.93
0,0,864.46,44429.07
0,1,392.00,9995.04
0,0,151.26,57657.28
0,0,873.13,34352.70
0,0,28.79,55369.20
0,0,228.51,57232.27
0,0,1190.14,27734.74
0,1,1845.98,12107.74
0,0,107.15,42776.30
0,0,2058.78,55021.55
0,0,914.64,46492.65
0,0,799.73,45702.40
0,0,890.25,34679.48
0,0,1184.49,43228.81
0,0,1143.12,42672.13
0,0,718.74,31371.78
0,0,847.65,43515.30
0,0,1067.27,50647.87
0,0,791.54,32574.34
0,0,826.36,37241.44
0,1,652.76,23492.32
0,0,827.63,36439.66
0,1,704.10,16509.52
0,0,773.59,29661.46
0,0,402.13,42978.39
0,0,411.54,30065.44
0,0,340.96,27262.06
0,1,1021.57,14500.63
0,0,1323.64,30517.21
0,1,1362.64,18205.23
0,0,347.46,24735.55
1,0,1610.48,35589.73
0,0,1313.84,40843.10
0,1,705.39,19125.68
0,0,705.74,45280.82
0,0,0.00,38968.42
0,1,0.00,23735.41
0,0,1562.67,52422.78
0,1,655.61,19039.17
0,1,780.25,20758.47
0,0,946.14,40038.68
0,0,1402.51,46207.78
0,0,321.59,52711.62
0,0,1824.29,22471.45
0,0,0.00,23562.29
0,0,602.20,26768.92
0,0,314.46,40016.48
0,0,1223.71,64440.22
0,0,487.12,55459.45
0,0,324.85,52838.85
0,0,98.23,48070.16
0,0,0.00,18063.89
0,1,345.80,15967.99
0,0,869.31,32571.17
0,0,437.56,37212.27
0,0,323.60,34129.66
0,0,1286.91,45569.07
0,1,940.48,20578.81
0,0,1385.30,35045.44
0,0,765.82,33216.35
0,0,599.01,53004.59
0,0,1153.33,17598.43
0,0,352.28,34359.84
0,0,226.22,59680.00
0,1,754.97,30340.12
0,0,1713.54,43899.08
0,0,969.54,33293.79
0,0,1024.61,34401.02
0,0,838.65,25272.49
0,0,1072.03,47029.26
0,1,686.69,18551.53
0,0,715.54,50127.96
0,0,1130.77,40314.27
0,0,1286.64,44825.87
0,0,937.50,33266.52
0,1,1881.26,14992.39
0,0,135.95,49372.84
0,1,1471.92,19774.92
0,0,773.17,37877.60
0,0,552.67,50688.50
0,0,1074.09,35873.23
0,1,137.43,22783.42
0,1,523.83,12062.39
0,0,724.54,33254.53
1,0,2040.59,50930.91
0,1,1415.89,22823.63
0,0,174.48,54992.99
0,0,805.31,36864.69
0,1,1008.03,13547.08
0,1,0.00,21665.53
0,0,1078.41,44474.42
0,0,768.69,32373.77
0,0,391.19,42212.03
0,0,0.00,46910.80
0,1,1318.58,18042.02
0,0,955.45,40698.98
0,0,1425.53,33666.10
0,1,1196.49,14916.44
1,0,2038.89,58606.49
0,1,1048.00,15846.66
0,0,995.35,46702.24
0,0,1657.26,29945.57
0,1,396.58,18244.17
0,1,594.56,13180.50
0,0,931.71,50210.07
0,0,1318.81,44778.05
0,0,24.26,36070.14
0,0,713.67,48914.56
0,0,891.75,53044.84
0,0,1794.41,44037.85
0,1,1412.09,17049.66
1,0,2024.82,64135.43
0,0,399.60,42578.05
1,0,1598.02,39163.36
0,0,1045.31,31754.02
1,1,2578.47,25706.65
0,0,1113.29,42292.49
0,1,645.12,16097.22
0,1,861.10,15873.61
0,1,408.22,21432.73
0,1,794.97,21590.96
0,0,1477.64,36546.82
0,0,634.40,33377.36
0,0,798.08,38080.96
0,1,0.00,19919.56
0,1,980.10,16381.20
0,0,831.25,27706.95
1,1,2083.23,20103.60
0,1,1436.07,21511.46
0,0,1467.23,28845.02
0,0,469.44,37879.26
0,0,1166.72,31032.39
0,0,844.04,32089.62
0,1,1538.97,15757.93
0,0,562.70,39067.75
0,0,1112.11,29229.53
0,0,246.39,33647.99
0,0,562.72,60196.18
0,0,916.57,42486.40
0,0,618.57,28477.28
0,1,1604.61,15467.22
0,0,847.61,42308.05
0,0,304.48,52543.83
0,0,778.82,31986.57
0,1,1464.39,13968.51
0,0,221.48,37783.00
0,0,592.05,39064.99
0,0,1010.61,34055.57
0,0,1194.46,49317.00
0,0,844.31,52237.73
0,1,179.50,19020.30
0,0,355.93,32120.32
0,1,1776.73,21280.88
0,0,27.30,25050.83
0,1,631.02,20753.52
0,0,187.98,49989.31
0,1,1511.43,11793.16
0,0,1008.48,22094.75
0,0,820.49,43829.70
0,0,112.03,40057.08
0,1,1675.66,20773.13
0,1,592.89,14833.29
0,0,492.40,36004.38
0,0,364.75,46096.16
0,0,1025.33,44194.51
0,0,612.66,38635.36
0,0,1456.63,38676.55
0,1,1762.60,13099.59
0,1,180.10,27351.43
1,1,1721.97,15179.75
0,0,0.00,30822.45
0,0,1029.79,69547.44
0,0,268.44,55294.95
0,0,1711.43,39019.69
0,0,0.00,36886.99
0,1,1295.82,22241.70
0,0,1722.13,21623.04
0,1,560.38,23546.40
0,0,676.57,41328.43
0,0,518.94,28231.01
0,0,626.40,18130.32
0,0,524.38,38020.64
0,0,0.00,33932.85
0,0,517.50,60790.91
0,0,563.37,22083.91
0,0,865.89,59740.73
0,1,618.12,24698.83
0,0,1428.81,41417.05
0,0,1195.63,34701.80
0,0,218.01,29211.40
0,0,1434.14,38038.60
0,0,506.27,48843.00
0,0,1322.37,34622.69
0,0,584.82,49317.83
0,0,815.07,35017.85
0,0,0.00,50956.68
0,1,489.93,21445.53
0,0,644.89,42211.36
0,0,1151.20,36468.72
0,0,1440.43,27532.65
0,1,858.22,12588.11
0,0,0.00,29021.75
0,0,0.00,54053.90
1,1,1402.21,15964.21
0,1,1171.72,23505.20
0,0,662.30,44664.01
0,1,1142.73,12893.96
0,0,785.43,37465.36
0,0,705.55,32899.61
0,1,1713.31,17432.27
0,0,861.64,38982.39
0,0,398.43,37094.57
0,1,703.69,16617.57
0,0,366.26,52360.91
0,0,1054.12,41781.73
0,0,189.73,53266.34
0,0,944.20,41883.41
0,0,0.00,36969.17
0,0,499.91,28352.55
0,0,866.31,59647.44
0,0,761.99,39172.95
0,0,1151.00,50099.29
0,0,53.44,51027.07
0,0,319.77,36057.40
0,0,0.00,35116.59
0,0,222.11,41217.35
0,1,1337.00,21309.25
0,1,1397.50,26604.56
0,0,794.58,37520.25
0,1,883.16,18213.08
0,0,1168.17,17198.98
0,0,257.45,38275.95
0,1,1273.49,17105.87
0,1,1934.51,17084.05
0,1,1704.01,17986.76
0,1,220.89,25667.87
0,0,323.31,51306.27
0,0,969.40,31476.52
0,0,385.19,50316.80
0,0,995.41,40907.50
0,0,758.39,40751.41
0,1,652.87,23515.13
0,1,903.18,15810.57
0,0,533.43,24857.91
0,1,1151.86,23250.38
0,0,1271.33,43878.81
0,0,136.12,44757.69
0,1,1171.95,15850.78
0,0,512.66,49989.60
0,0,172.16,28370.87
0,0,1256.22,42125.94
0,0,835.84,57505.97
0,0,1026.63,61064.39
0,1,1144.27,16002.36
0,1,682.95,15728.05
0,0,797.67,45377.72
0,0,97.33,62335.20
0,1,1436.33,7761.32
0,1,1325.62,15880.45
0,0,1462.69,50508.75
0,0,191.91,55659.47
0,0,854.88,44173.83
0,0,864.34,34598.43
0,0,476.57,46953.42
0,0,1155.68,50955.11
0,0,1127.70,32068.15
0,0,0.00,62193.00
0,0,312.92,31328.04
0,1,467.89,16371.70
0,1,1055.60,16810.56
0,1,989.24,13609.63
0,0,245.71,40462.55
0,0,585.75,43627.33
0,0,610.85,39175.08
0,0,258.04,40138.84
0,0,1093.00,37351.34
0,0,1387.87,27145.70
0,0,833.08,49704.51
0,0,1184.87,41802.94
0,1,916.79,17152.16
0,1,1427.34,22909.43
0,1,1413.27,19064.62
0,1,1592.55,18024.28
0,0,0.00,26941.80
0,0,1050.20,34803.53
0,0,1511.18,35899.26
0,0,894.68,37232.29
0,1,781.61,12195.97
0,0,0.00,43311.64
0,0,1094.89,38342.72
0,0,0.00,59266.96
0,1,875.67,18687.05
0,0,81.92,40936.91
0,0,371.18,34679.96
0,1,1438.06,19200.50
0,0,674.60,67278.95
0,0,1097.76,42228.97
0,0,593.06,47787.60
0,0,1167.10,35952.19
0,0,1114.83,33729.39
0,0,304.15,23866.94
0,0,353.63,40686.76
0,0,1269.42,39010.15
0,1,397.54,22710.87
0,0,607.17,49547.47
0,0,1667.48,47991.59
0,0,956.31,42971.90
0,0,668.40,38637.43
0,0,290.68,37603.97
0,1,826.73,18776.30
0,0,1102.11,48079.13
0,0,348.66,36519.09
0,1,991.23,8926.80
0,0,1224.24,32751.70
0,0,146.37,44666.93
0,1,697.14,18377.15
0,0,956.45,40740.33
0,1,1184.91,13276.22
0,0,1702.24,36530.47
0,0,0.00,36850.97
0,0,965.46,25045.73
0,0,331.16,25922.42
0,0,1307.09,35425.61
0,0,1637.04,45027.54
0,1,1091.93,11703.38
0,1,1499.19,17560.37
0,1,770.29,22114.72
0,1,1147.35,19188.91
0,0,1037.27,28437.77
0,0,626.97,50447.77
0,0,847.72,55260.35
0,1,1199.59,16454.75
0,0,1288.29,54666.38
0,0,675.23,33700.21
0,0,541.44,32502.70
0,1,1165.01,18389.08
0,0,1042.79,26141.01
0,0,989.22,42813.38
0,0,586.60,27798.17
0,0,931.59,33302.24
0,1,978.54,16514.32
0,0,958.94,47468.67
0,0,384.53,36019.41
0,0,645.08,43244.52
0,0,424.76,29502.40
0,0,612.55,33036.24
0,0,1381.44,47470.02
0,0,0.00,45560.91
0,0,1096.03,23954.22
0,0,945.69,38714.52
0,0,722.77,20962.11
0,1,887.88,20563.15
0,1,1049.95,19724.83
0,0,728.04,29188.94
0,0,1114.90,40084.00
0,1,1451.30,14185.14
0,1,629.21,16007.69
0,0,630.23,49059.26
0,1,1372.98,10776.44
0,1,746.86,13904.43
0,1,1400.55,16519.08
0,0,971.35,46533.86
0,0,637.08,49097.90
0,0,1778.43,34591.24
0,1,678.21,12787.09
0,0,1094.77,46617.88
0,1,879.85,23996.74
0,0,1449.32,38720.38
0,0,322.00,43774.44
0,0,1430.58,44104.96
0,1,1199.39,18884.13
0,0,168.37,47684.53
0,1,1143.40,15997.17
0,0,416.91,38104.77
0,0,1352.61,42194.39
0,0,1431.74,37793.29
0,0,481.31,35747.75
0,0,774.07,46082.04
0,0,0.00,34749.79
0,1,1186.89,14256.73
0,1,978.36,16679.89
0,0,1409.11,30626.22
0,0,1491.48,54835.77
0,1,1228.48,18937.21
0,0,1553.48,44425.89
0,0,1200.04,56081.08
0,0,984.86,45435.50
0,0,558.32,38014.76
0,1,778.85,16007.46
0,0,163.35,45183.15
0,1,574.82,16479.54
0,0,1149.94,39231.65
0,0,774.54,22691.88
0,0,866.77,30400.56
0,0,325.86,36682.28
0,1,879.63,14898.31
0,0,160.50,19132.69
0,0,905.72,38210.73
0,1,649.93,13475.02
0,0,196.91,35737.60
0,0,488.57,25407.22
0,0,449.27,13124.56
0,0,824.80,40957.52
0,1,600.60,18630.38
0,0,912.07,62142.06
0,0,619.14,41281.98
0,0,225.36,60275.88
0,0,369.43,63536.78
0,0,745.67,54891.43
0,1,782.35,22692.67
0,1,1051.25,23200.97
0,1,613.60,9506.46
0,0,863.62,30397.19
0,0,943.09,29622.61
0,1,1102.63,10671.92
0,1,1175.13,15444.93
0,0,491.45,51484.25
0,1,1131.09,21829.08
0,1,717.37,16319.12
0,1,517.30,17068.34
1,1,2038.54,12181.90
0,0,868.49,22176.28
0,0,111.42,33328.25
0,1,1587.56,13080.69
0,1,641.00,21680.10
0,1,1928.59,17570.20
0,1,759.68,18871.40
0,0,1306.35,35652.76
0,0,908.17,46791.04
0,0,871.68,28182.12
0,0,0.00,38878.17
0,0,0.00,53302.21
0,1,947.53,24073.09
0,0,222.88,40849.92
0,0,1237.53,30967.59
0,0,1318.72,36822.92
0,1,1030.05,9760.40
0,0,925.71,62764.88
0,0,425.78,42131.54
0,1,1901.65,21323.16
1,0,1940.37,41162.93
0,1,227.32,24282.23
0,0,836.57,51238.58
0,1,982.00,20147.51
0,0,1186.80,52689.25
0,1,315.98,13186.12
0,1,768.45,21497.53
0,1,969.91,13962.33
0,0,1175.19,50921.26
0,1,1684.28,20344.18
0,0,1120.62,48571.26
0,0,784.47,52617.21
0,0,604.98,38885.31
0,0,517.98,41755.34
0,0,270.26,41978.05
0,0,825.60,33986.70
0,0,623.52,51677.35
0,0,529.51,38328.61
0,1,1014.77,12239.88
0,0,288.53,44081.03
0,0,500.25,17104.05
0,0,565.68,37299.08
0,0,1005.34,34297.90
0,0,852.39,46320.85
0,0,613.15,34286.11
0,0,905.57,52997.73
0,0,1086.18,52507.60
0,0,1057.18,35807.02
0,0,252.90,27454.62
0,1,1401.28,16683.05
0,0,1529.13,36572.03
0,1,947.45,21945.79
0,0,0.00,33917.59
0,1,1312.91,15495.03
0,0,1269.29,43581.20
0,1,20.26,21530.33
0,0,0.00,30818.51
0,0,35.32,53407.27
0,0,897.31,31465.96
0,0,1043.55,38393.61
0,0,1165.32,33433.83
0,0,1299.47,55165.47
0,0,675.78,21758.02
0,1,1202.39,20550.64
0,0,1190.16,30746.38
0,1,535.01,13909.39
0,0,194.19,43150.50
0,0,430.62,46182.66
0,0,1047.93,59765.60
0,0,220.79,26453.29
1,1,1493.97,24126.03
0,1,856.66,15523.10
0,1,1635.50,10596.53
0,0,666.61,49215.02
1,0,1562.84,49303.01
0,0,255.89,48833.23
0,0,602.36,53800.55
0,0,1599.31,28825.47
0,0,150.95,36923.55
0,0,1388.82,35460.80
0,0,87.95,47924.70
0,1,1935.83,17969.80
0,1,1289.32,7677.90
0,0,871.99,45496.95
0,0,1333.70,44361.62
0,0,181.18,37380.14
0,0,791.18,48206.73
0,0,69.18,24556.02
0,0,940.89,54839.12
0,1,346.22,17866.53
0,0,214.85,39629.20
0,1,676.83,16998.65
0,0,596.00,37417.14
0,1,999.39,23688.65
0,0,1447.04,22433.64
0,0,464.10,44769.86
0,0,872.64,29749.17
0,0,381.70,25011.10
0,1,866.50,24262.69
0,1,1243.34,23634.75
0,0,1184.31,37600.08
0,1,757.41,25309.77
0,0,939.26,56225.82
0,0,560.77,61472.86
0,0,971.28,26853.30
0,0,518.68,30151.33
0,0,834.26,28022.84
0,1,545.59,19454.33
0,0,1057.35,39651.12
0,1,720.52,20222.95
0,0,1285.52,37442.64
0,1,406.34,30088.44
0,0,1023.89,33392.71
0,0,356.24,21319.09
0,0,657.09,31724.63
0,1,1168.55,25802.28
0,0,344.88,26227.33
0,1,535.34,24268.83
0,1,1222.97,21373.35
0,1,663.60,21436.52
0,1,591.54,20961.47
0,1,941.72,23362.98
0,0,434.54,35620.07
1,0,1804.19,23096.08
0,0,0.00,34227.95
0,0,0.00,28356.25
0,0,586.47,52203.86
0,0,707.44,42407.75
0,0,1491.64,61096.49
0,1,556.18,21650.83
0,0,683.15,44439.53
0,1,671.13,11857.48
0,0,1020.20,43592.83
0,1,1183.07,13210.88
0,1,1127.54,19322.97
0,0,1545.98,32691.92
0,0,1114.40,44195.54
0,0,843.50,41917.32
0,0,1047.67,34413.20
0,1,810.54,17252.25
0,1,501.11,26425.70
0,1,1031.64,21432.15
0,0,360.22,44082.19
0,0,1234.83,40155.45
1,0,2236.76,37113.88
0,0,750.84,32034.71
0,0,231.97,42465.96
0,0,1616.50,41825.40
0,0,981.80,49644.92
0,0,538.02,27284.51
0,0,136.31,48799.65
0,0,614.94,30905.48
0,1,824.04,11659.19
0,0,393.06,44149.39
0,1,759.40,18693.19
0,1,1743.80,17541.00
0,1,621.17,17503.69
0,0,1360.55,54705.13
0,0,253.52,37506.21
0,0,1392.33,48709.53
0,0,1508.25,43525.05
0,1,1823.87,19447.97
0,0,0.00,39423.51
0,0,728.67,36557.23
0,0,1471.20,56477.13
0,0,967.26,32201.63
0,0,640.71,38792.36
0,1,559.57,15720.38
0,1,1258.11,20010.58
0,0,1126.89,32770.58
0,0,1341.26,46263.89
0,0,751.10,50290.14
0,0,325.93,57313.28
0,1,905.90,20285.23
0,0,699.60,49035.25
0,0,996.45,51393.79
0,1,1034.17,23825.03
0,1,1464.64,14763.56
0,0,280.72,40382.60
0,0,725.87,41792.67
0,1,1162.59,15419.11
0,1,193.72,18002.55
0,0,743.18,50250.92
0,0,1403.84,43225.04
0,0,460.14,52708.56
0,0,1218.22,36290.16
0,0,903.99,51705.27
0,1,1473.70,19759.50
0,0,525.52,50763.98
1,1,1874.82,14957.82
0,0,700.62,42023.89
0,1,1164.67,23297.16
0,1,1803.77,23201.83
0,1,451.71,22483.10
0,0,1101.98,36231.85
0,1,1343.78,28198.01
0,0,606.44,38897.08
0,0,0.00,45380.66
0,1,0.00,20963.38
0,0,1140.82,36495.06
0,0,1597.65,42515.09
0,1,521.84,10316.34
0,1,837.52,13215.79
0,0,390.31,42322.25
0,1,806.48,22127.08
0,0,890.27,38376.09
0,1,237.38,21376.68
0,1,808.40,11804.03
0,0,694.39,46128.86
0,0,492.25,42143.20
0,1,460.60,12939.01
0,1,838.46,19805.88
0,0,675.84,38173.93
0,0,625.42,47406.24
0,0,45.48,27599.07
0,0,474.77,30799.95
0,0,1024.82,46113.65
0,0,696.11,40325.38
0,1,953.53,25820.59
0,0,1143.86,50690.26
0,1,683.44,22595.45
0,0,644.60,30276.57
1,1,2034.67,17133.97
0,1,1345.49,12235.39
0,1,1307.09,18082.55
0,0,705.50,52559.03
0,0,0.00,47725.52
0,0,501.17,35664.81
0,0,991.52,30775.52
0,1,956.69,19594.55
0,0,353.65,30726.29
0,0,838.92,47864.42
0,1,353.65,20531.50
0,1,751.24,16475.03
0,0,991.16,42767.69
0,1,1096.49,17856.27
1,0,1655.78,25639.79
0,0,0.00,35577.43
0,1,485.65,16099.92
0,0,850.47,34367.68
0,1,0.00,17695.84
0,1,766.64,21718.81
0,0,309.18,31232.07
0,0,244.66,29275.12
1,1,1013.22,19651.26
0,0,357.59,48565.02
0,1,1908.24,17642.63
0,0,1449.14,40495.47
0,0,464.42,38236.74
0,0,1491.71,40637.45
0,0,256.89,39019.88
0,0,0.00,35025.97
0,0,0.00,23910.14
0,0,817.62,43705.82
0,1,888.31,22901.63
0,0,1240.75,51511.30
0,0,828.64,10948.50
0,1,959.85,18481.75
0,0,1281.45,48837.38
0,1,1577.68,11951.48
0,1,1444.11,21441.01
0,1,647.67,13618.35
0,0,720.16,43654.23
0,0,64.15,47969.01
0,1,546.03,21615.27
0,1,1102.13,14009.94
0,0,1294.52,28001.05
0,0,341.32,33808.34
0,0,399.39,17348.78
0,0,710.39,31483.35
0,0,1467.57,26697.79
0,1,282.83,13371.06
0,0,544.23,46149.51
0,0,1585.86,42709.49
0,0,0.00,28784.47
0,0,1033.43,43594.76
0,0,1131.05,38834.24
0,0,544.29,24477.47
0,0,1116.72,33716.18
1,0,2155.29,34787.25
0,0,732.06,39433.48
0,0,591.64,33852.31
0,0,0.00,63251.31
0,0,453.85,27865.28
0,0,170.07,27005.58
0,0,916.73,37212.81
0,0,611.34,38389.28
0,0,258.63,33327.94
0,1,357.60,18141.00
0,0,813.17,49274.38
1,0,1743.06,22308.13
0,0,801.80,46182.26
0,0,674.74,26060.49
0,0,430.49,39921.14
0,0,1353.00,34089.03
0,1,1040.88,19427.81
0,0,1305.77,34412.12
0,0,1294.76,37712.39
0,1,583.30,23694.37
0,1,1409.30,21508.50
0,0,886.22,40486.86
0,0,515.62,39638.64
0,0,1866.30,58710.89
0,0,657.71,41224.80
0,0,270.22,49128.04
0,0,953.39,20749.34
0,0,630.22,24919.18
1,1,2024.66,9663.79
0,1,497.06,23119.14
0,0,48.73,37957.90
0,0,440.02,49358.43
0,0,1217.95,43996.01
0,1,1203.98,21524.32
0,1,1493.87,15626.66
0,0,0.00,48025.62
0,0,1204.95,47167.94
0,0,945.67,39928.24
0,1,807.60,16926.37
0,0,514.38,20632.27
0,0,1493.36,51510.15
0,0,738.22,25184.47
0,1,451.91,22316.26
0,0,997.03,35591.39
0,0,1082.07,30627.46
0,1,1001.35,19314.92
0,0,1058.63,49380.08
0,0,245.35,42703.02
0,0,579.38,32296.26
0,0,1180.94,35352.15
0,0,969.08,45192.34
0,0,0.00,44561.33
0,1,714.18,19995.86
0,0,0.00,36379.52
0,1,100.85,17315.13
0,0,1856.53,33498.83
0,0,620.46,41059.10
1,0,1815.79,31632.58
0,0,1508.15,31101.08
0,0,1170.92,38712.42
1,0,2063.57,37372.76
0,1,284.84,20477.84
0,0,878.45,29561.78
1,1,1740.77,18161.24
1,0,1994.40,44794.34
0,0,1290.18,42813.98
0,0,441.34,55970.92
0,1,1790.41,22953.43
0,0,821.25,68721.97
0,0,341.04,40255.47
0,0,216.96,31742.99
0,0,48.24,37536.36
0,0,501.36,49897.30
0,0,267.42,24154.51
0,0,623.62,54008.20
0,0,752.74,38671.79
0,0,0.00,38665.87
0,0,413.11,63793.56
0,0,895.44,26138.10
0,1,127.66,13942.24
1,0,1361.74,50322.36
0,0,592.61,55124.86
0,1,947.85,22047.92
0,0,784.17,47322.69
0,0,952.31,21990.09
0,0,448.26,26350.87
0,0,316.12,37322.93
0,1,1246.12,9846.70
0,0,680.71,42316.40
0,0,1208.30,38461.05
1,0,1292.43,50990.58
0,0,663.61,48089.52
0,0,435.59,38830.52
0,0,579.19,36181.81
0,1,819.03,22092.72
0,0,603.02,51229.79
1,1,2654.32,21930.39
0,1,0.00,23274.98
0,1,1487.04,21412.35
0,0,1466.77,46875.08
0,0,1168.49,40615.57
0,1,592.30,19744.98
0,1,1255.97,21757.68
0,0,389.79,53685.47
0,0,604.30,38758.55
0,0,940.39,33874.81
0,0,329.52,38150.63
0,0,1465.03,18600.21
0,1,1817.28,20751.43
0,1,1055.06,16174.21
0,1,536.01,23587.49
0,0,817.47,41994.93
0,0,1244.56,36157.82
0,0,983.13,19985.60
0,0,644.80,32298.31
0,0,896.98,35755.75
0,0,527.27,41573.98
0,0,0.00,51122.52
0,1,1427.94,12666.26
0,1,1262.48,15636.26
0,0,1283.28,46335.84
0,0,489.52,22750.69
0,0,887.20,41641.45
0,0,328.01,38500.40
0,1,1521.49,18018.90
0,0,326.04,25498.01
0,0,1816.97,29897.18
0,0,1534.01,35566.27
0,1,1657.11,10852.29
0,0,1270.46,36092.59
0,0,560.51,25254.04
0,0,0.00,28490.77
0,0,697.93,35706.66
0,0,1420.51,37437.74
0,0,695.67,36977.64
0,1,212.82,24515.98
0,1,929.41,23236.75
0,0,1676.11,25317.17
0,0,571.96,24932.01
0,0,355.02,36327.88
0,1,1315.42,21650.42
0,1,1006.99,17834.06
0,0,332.67,22938.59
1,0,1622.50,39228.54
0,0,0.00,26394.55
0,0,1131.60,19893.77
0,0,0.00,44981.15
0,0,1493.74,32742.86
0,0,47.42,29567.86
0,0,153.71,54331.53
0,0,459.00,21165.87
0,1,1260.83,22372.29
0,1,1080.48,18741.32
0,0,1814.11,32977.91
0,1,1739.84,21593.01
0,0,0.00,50496.47
0,0,983.49,20828.53
0,0,0.00,28176.12
0,1,138.91,13005.90
0,0,870.35,42397.10
0,1,584.49,14017.39
0,1,1508.70,25338.26
0,1,1282.47,25304.59
0,0,521.74,28401.50
0,0,1150.68,38342.29
0,1,1010.85,16428.75
0,1,1746.30,24536.55
0,0,1382.27,19024.00
0,0,499.82,31335.96
0,0,339.68,43308.97
0,0,253.63,50236.51
0,0,690.19,32761.23
0,0,743.05,33556.02
0,0,736.50,49119.35
0,1,584.52,19624.59
1,1,1276.69,19282.44
0,0,399.88,47291.02
0,0,182.24,45937.98
0,0,743.67,37542.58
0,0,731.10,26655.41
0,0,615.73,38687.12
0,0,499.15,56343.61
0,0,785.03,45598.92
0,1,969.25,16864.04
0,0,841.49,43371.92
0,0,181.17,35175.90
0,0,811.60,38323.72
0,0,1625.64,65026.74
0,0,962.22,43974.06
0,0,617.03,33369.09
0,1,478.92,19730.19
0,0,1017.75,30227.86
0,0,708.50,35086.90
0,0,423.41,40844.34
0,0,0.00,29775.16
0,1,935.69,25362.32
0,0,0.00,51719.37
0,1,1757.85,17426.52
0,0,733.55,30638.22
0,1,1050.41,16746.06
0,0,25.80,44091.69
0,0,646.08,36686.96
0,0,695.47,25544.89
0,0,536.52,28629.46
0,0,542.28,52447.22
0,0,811.77,46076.30
0,1,911.76,21082.55
0,0,621.30,50474.98
0,0,549.39,39131.49
0,0,929.30,42503.41
0,0,154.66,44714.37
0,0,36.24,49075.98
0,0,718.60,39157.79
0,0,379.10,31350.93
0,0,904.34,30890.75
0,0,1028.96,18701.41
0,0,343.49,67930.34
0,0,375.80,21297.58
0,1,502.26,13572.75
0,1,1231.56,15727.67
0,0,456.87,54894.16
0,1,1112.13,22709.43
0,0,1063.71,36475.10
0,1,895.82,19825.63
0,0,1407.09,43677.98
0,0,418.50,29856.47
0,0,684.91,14757.00
0,0,650.05,46137.93
0,0,495.42,26740.77
0,0,698.91,27001.55
0,0,847.77,42193.60
0,0,1185.16,35793.35
